index		a[]	+	b[]	=	c[]
91541		662	+	458	=	0
91542		26	+	428	=	0
91543		225	+	564	=	0
91544		989	+	892	=	0
91545		753	+	605	=	0
91546		686	+	927	=	0
91547		697	+	760	=	0
91548		79	+	483	=	0
91549		664	+	155	=	0
91550		172	+	565	=	0
91551		93	+	258	=	0
91552		285	+	848	=	0
91553		289	+	321	=	0
91554		487	+	622	=	0
91555		989	+	854	=	0
91556		63	+	237	=	0
91557		116	+	310	=	0
91558		673	+	286	=	0
91559		490	+	750	=	0
91560		432	+	835	=	0
91561		309	+	405	=	0
91562		335	+	158	=	0
91563		98	+	385	=	0
91564		743	+	626	=	0
91565		643	+	607	=	0
91566		794	+	476	=	0
91567		40	+	879	=	0
91568		304	+	209	=	0
91569		779	+	903	=	0
91570		879	+	431	=	0
91571		929	+	135	=	0
91572		640	+	540	=	0
91573		158	+	260	=	0
91574		663	+	196	=	0
91575		216	+	865	=	0
91576		780	+	553	=	0
91577		463	+	859	=	0
91578		752	+	595	=	0
91579		739	+	348	=	0
91580		706	+	563	=	0
91581		334	+	346	=	0
91582		907	+	90	=	0
91583		203	+	257	=	0
91584		990	+	919	=	0
91585		704	+	190	=	0
91586		828	+	945	=	0
91587		392	+	69	=	0
91588		582	+	530	=	0
91589		92	+	126	=	0
91590		437	+	101	=	0
91591		763	+	483	=	0
91592		799	+	241	=	0
91593		831	+	470	=	0
91594		82	+	765	=	0
91595		226	+	392	=	0
91596		766	+	318	=	0
91597		465	+	989	=	0
91598		318	+	480	=	0
91599		560	+	958	=	0
91600		440	+	186	=	0
91601		719	+	871	=	0
91602		229	+	437	=	0
91603		915	+	706	=	0
91604		634	+	630	=	0
91605		231	+	859	=	0
91606		400	+	969	=	0
91607		724	+	630	=	0
91608		842	+	728	=	0
91609		646	+	878	=	0
91610		973	+	989	=	0
91611		562	+	407	=	0
91612		612	+	557	=	0
91613		237	+	518	=	0
91614		805	+	509	=	0
91615		247	+	696	=	0
91616		29	+	465	=	0
91617		328	+	232	=	0
91618		179	+	507	=	0
91619		729	+	845	=	0
91620		428	+	440	=	0
91621		966	+	475	=	0
91622		931	+	25	=	0
91623		314	+	545	=	0
91624		916	+	489	=	0
91625		611	+	483	=	0
91626		505	+	610	=	0
91627		904	+	800	=	0
91628		284	+	46	=	0
91629		697	+	983	=	0
91630		878	+	298	=	0
91631		94	+	469	=	0
91632		95	+	13	=	0
91633		275	+	626	=	0
91634		583	+	706	=	0
91635		994	+	198	=	0
91636		180	+	737	=	0
91637		769	+	286	=	0
91638		677	+	517	=	0
91639		677	+	915	=	0
91640		847	+	170	=	0
91641		815	+	589	=	0
91642		798	+	461	=	0
91643		414	+	891	=	0
91644		710	+	497	=	0
91645		973	+	30	=	0
91646		554	+	223	=	0
91647		95	+	191	=	0
91648		788	+	565	=	0
91649		153	+	238	=	0
91650		7	+	450	=	0
91651		262	+	229	=	0
91652		226	+	633	=	0
91653		120	+	508	=	0
91654		789	+	252	=	0
91655		190	+	646	=	0
91656		113	+	523	=	0
91657		353	+	796	=	0
91658		707	+	934	=	0
91659		339	+	216	=	0
91660		401	+	263	=	0
91661		434	+	141	=	0
91662		353	+	219	=	0
91663		705	+	989	=	0
91664		382	+	962	=	0
91665		97	+	83	=	0
91666		827	+	109	=	0
91667		550	+	850	=	0
91668		557	+	951	=	0
91669		580	+	653	=	0
91670		156	+	527	=	0
91671		620	+	857	=	0
91672		83	+	478	=	0
91673		401	+	536	=	0
91674		593	+	444	=	0
91675		696	+	831	=	0
91676		527	+	567	=	0
91677		295	+	858	=	0
91678		994	+	479	=	0
91679		773	+	207	=	0
91680		267	+	451	=	0
91681		787	+	312	=	0
91682		621	+	840	=	0
91683		569	+	653	=	0
91684		982	+	620	=	0
91685		252	+	833	=	0
91686		866	+	894	=	0
91687		663	+	884	=	0
91688		173	+	368	=	0
91689		143	+	377	=	0
91690		784	+	663	=	0
91691		356	+	936	=	0
91692		70	+	810	=	0
91693		852	+	863	=	0
91694		239	+	218	=	0
91695		74	+	173	=	0
91696		724	+	689	=	0
91697		751	+	375	=	0
91698		235	+	598	=	0
91699		424	+	982	=	0
91700		966	+	975	=	0
91701		321	+	224	=	0
91702		279	+	0	=	0
91703		943	+	510	=	0
91704		223	+	404	=	0
91705		148	+	415	=	0
91706		576	+	288	=	0
91707		423	+	715	=	0
91708		207	+	32	=	0
91709		874	+	363	=	0
91710		582	+	909	=	0
91711		616	+	894	=	0
91712		616	+	204	=	0
91713		758	+	783	=	0
91714		718	+	589	=	0
91715		913	+	629	=	0
91716		554	+	761	=	0
91717		745	+	603	=	0
91718		795	+	677	=	0
91719		781	+	969	=	0
91720		656	+	199	=	0
91721		455	+	114	=	0
91722		840	+	39	=	0
91723		161	+	569	=	0
91724		394	+	680	=	0
91725		512	+	933	=	0
91726		720	+	815	=	0
91727		32	+	364	=	0
91728		697	+	699	=	0
91729		424	+	415	=	0
91730		158	+	45	=	0
91731		767	+	603	=	0
91732		453	+	362	=	0
91733		798	+	112	=	0
91734		709	+	86	=	0
91735		424	+	477	=	0
91736		554	+	548	=	0
91737		721	+	3	=	0
91738		114	+	659	=	0
91739		763	+	112	=	0
91740		278	+	75	=	0
91741		694	+	983	=	0
91742		157	+	993	=	0
91743		648	+	487	=	0
91744		837	+	519	=	0
91745		907	+	985	=	0
91746		843	+	991	=	0
91747		639	+	358	=	0
91748		718	+	569	=	0
91749		296	+	424	=	0
91750		895	+	179	=	0
91751		49	+	232	=	0
91752		811	+	113	=	0
91753		608	+	976	=	0
91754		204	+	453	=	0
91755		580	+	641	=	0
91756		324	+	712	=	0
91757		893	+	752	=	0
91758		60	+	218	=	0
91759		490	+	453	=	0
91760		261	+	647	=	0
91761		913	+	804	=	0
91762		101	+	707	=	0
91763		883	+	567	=	0
91764		988	+	815	=	0
91765		901	+	580	=	0
91766		655	+	859	=	0
91767		991	+	579	=	0
91768		748	+	430	=	0
91769		630	+	227	=	0
91770		655	+	677	=	0
91771		196	+	437	=	0
91772		653	+	728	=	0
91773		659	+	848	=	0
91774		407	+	363	=	0
91775		742	+	367	=	0
91776		313	+	244	=	0
91777		225	+	480	=	0
91778		227	+	496	=	0
91779		10	+	119	=	0
91780		560	+	171	=	0
91781		287	+	450	=	0
91782		334	+	359	=	0
91783		282	+	150	=	0
91784		501	+	748	=	0
91785		75	+	82	=	0
91786		515	+	914	=	0
91787		820	+	762	=	0
91788		967	+	899	=	0
91789		555	+	639	=	0
91790		140	+	252	=	0
91791		283	+	781	=	0
91792		225	+	573	=	0
91793		404	+	989	=	0
91794		719	+	919	=	0
91795		692	+	348	=	0
91796		82	+	885	=	0
91797		438	+	740	=	0
91798		243	+	934	=	0
91799		650	+	953	=	0
91800		861	+	651	=	0
91801		541	+	167	=	0
91802		568	+	772	=	0
91803		123	+	562	=	0
91804		859	+	408	=	0
91805		986	+	397	=	0
91806		940	+	268	=	0
91807		153	+	767	=	0
91808		580	+	75	=	0
91809		88	+	140	=	0
91810		647	+	95	=	0
91811		602	+	576	=	0
91812		90	+	847	=	0
91813		416	+	753	=	0
91814		432	+	329	=	0
91815		216	+	285	=	0
91816		206	+	434	=	0
91817		942	+	937	=	0
91818		565	+	348	=	0
91819		705	+	227	=	0
91820		40	+	79	=	0
91821		674	+	459	=	0
91822		991	+	588	=	0
91823		88	+	542	=	0
91824		316	+	597	=	0
91825		463	+	803	=	0
91826		516	+	169	=	0
91827		499	+	802	=	0
91828		471	+	815	=	0
91829		831	+	624	=	0
91830		451	+	848	=	0
91831		331	+	120	=	0
91832		566	+	962	=	0
91833		733	+	447	=	0
91834		67	+	762	=	0
91835		327	+	903	=	0
91836		808	+	377	=	0
91837		114	+	759	=	0
91838		445	+	339	=	0
91839		753	+	304	=	0
91840		255	+	860	=	0
91841		257	+	987	=	0
91842		333	+	772	=	0
91843		911	+	9	=	0
91844		699	+	957	=	0
91845		67	+	555	=	0
91846		357	+	50	=	0
91847		971	+	884	=	0
91848		790	+	578	=	0
91849		683	+	123	=	0
91850		530	+	229	=	0
91851		444	+	413	=	0
91852		113	+	478	=	0
91853		346	+	530	=	0
91854		494	+	514	=	0
91855		739	+	239	=	0
91856		342	+	760	=	0
91857		509	+	460	=	0
91858		844	+	329	=	0
91859		222	+	399	=	0
91860		668	+	618	=	0
91861		354	+	345	=	0
91862		174	+	520	=	0
91863		809	+	751	=	0
91864		382	+	963	=	0
91865		103	+	916	=	0
91866		986	+	382	=	0
91867		440	+	797	=	0
91868		260	+	589	=	0
91869		259	+	141	=	0
91870		529	+	824	=	0
91871		798	+	745	=	0
91872		872	+	64	=	0
91873		571	+	663	=	0
91874		63	+	520	=	0
91875		49	+	619	=	0
91876		627	+	14	=	0
91877		702	+	626	=	0
91878		662	+	633	=	0
91879		212	+	43	=	0
91880		198	+	508	=	0
91881		617	+	146	=	0
91882		435	+	948	=	0
91883		627	+	79	=	0
91884		673	+	935	=	0
91885		516	+	254	=	0
91886		447	+	774	=	0
91887		147	+	368	=	0
91888		263	+	717	=	0
91889		339	+	794	=	0
91890		743	+	352	=	0
91891		167	+	765	=	0
91892		639	+	536	=	0
91893		430	+	398	=	0
91894		853	+	485	=	0
91895		244	+	830	=	0
91896		749	+	174	=	0
91897		162	+	733	=	0
91898		77	+	680	=	0
91899		478	+	194	=	0
91900		896	+	76	=	0
91901		325	+	135	=	0
91902		880	+	356	=	0
91903		161	+	171	=	0
91904		49	+	766	=	0
91905		790	+	191	=	0
91906		68	+	553	=	0
91907		513	+	917	=	0
91908		730	+	912	=	0
91909		171	+	189	=	0
91910		514	+	502	=	0
91911		594	+	938	=	0
91912		829	+	633	=	0
91913		216	+	125	=	0
91914		919	+	49	=	0
91915		696	+	832	=	0
91916		56	+	211	=	0
91917		743	+	646	=	0
91918		964	+	121	=	0
91919		144	+	433	=	0
91920		888	+	972	=	0
91921		675	+	20	=	0
91922		566	+	877	=	0
91923		486	+	371	=	0
91924		203	+	352	=	0
91925		99	+	663	=	0
91926		150	+	130	=	0
91927		412	+	566	=	0
91928		956	+	428	=	0
91929		805	+	674	=	0
91930		938	+	856	=	0
91931		842	+	665	=	0
91932		706	+	716	=	0
91933		833	+	717	=	0
91934		339	+	413	=	0
91935		96	+	884	=	0
91936		554	+	430	=	0
91937		290	+	979	=	0
91938		661	+	633	=	0
91939		414	+	335	=	0
91940		17	+	397	=	0
91941		705	+	548	=	0
91942		233	+	305	=	0
91943		549	+	434	=	0
91944		163	+	512	=	0
91945		801	+	28	=	0
91946		310	+	157	=	0
91947		475	+	739	=	0
91948		983	+	376	=	0
91949		971	+	642	=	0
91950		844	+	530	=	0
91951		410	+	163	=	0
91952		944	+	181	=	0
91953		11	+	435	=	0
91954		816	+	392	=	0
91955		249	+	305	=	0
91956		253	+	538	=	0
91957		18	+	172	=	0
91958		275	+	988	=	0
91959		474	+	942	=	0
91960		905	+	476	=	0
91961		83	+	203	=	0
91962		19	+	263	=	0
91963		779	+	391	=	0
91964		373	+	847	=	0
91965		382	+	247	=	0
91966		360	+	629	=	0
91967		709	+	198	=	0
91968		537	+	137	=	0
91969		295	+	283	=	0
91970		0	+	208	=	0
91971		712	+	921	=	0
91972		111	+	365	=	0
91973		152	+	160	=	0
91974		988	+	467	=	0
91975		661	+	474	=	0
91976		528	+	321	=	0
91977		611	+	744	=	0
91978		249	+	47	=	0
91979		170	+	637	=	0
91980		20	+	424	=	0
91981		297	+	259	=	0
91982		967	+	57	=	0
91983		778	+	597	=	0
91984		471	+	617	=	0
91985		838	+	21	=	0
91986		149	+	465	=	0
91987		378	+	575	=	0
91988		374	+	646	=	0
91989		994	+	270	=	0
91990		355	+	981	=	0
91991		973	+	630	=	0
91992		422	+	454	=	0
91993		889	+	97	=	0
91994		687	+	100	=	0
91995		457	+	477	=	0
91996		422	+	580	=	0
91997		260	+	934	=	0
91998		785	+	252	=	0
91999		792	+	648	=	0
92000		0	+	350	=	0
92001		182	+	744	=	0
92002		703	+	804	=	0
92003		288	+	340	=	0
92004		252	+	790	=	0
92005		744	+	559	=	0
92006		330	+	98	=	0
92007		203	+	922	=	0
92008		173	+	388	=	0
92009		966	+	240	=	0
92010		526	+	575	=	0
92011		143	+	824	=	0
92012		425	+	194	=	0
92013		895	+	664	=	0
92014		366	+	142	=	0
92015		159	+	159	=	0
92016		197	+	935	=	0
92017		417	+	612	=	0
92018		70	+	889	=	0
92019		408	+	502	=	0
92020		767	+	613	=	0
92021		683	+	220	=	0
92022		135	+	876	=	0
92023		301	+	150	=	0
92024		411	+	579	=	0
92025		737	+	283	=	0
92026		158	+	415	=	0
92027		124	+	340	=	0
92028		998	+	251	=	0
92029		835	+	137	=	0
92030		69	+	912	=	0
92031		447	+	83	=	0
92032		326	+	149	=	0
92033		710	+	617	=	0
92034		161	+	871	=	0
92035		636	+	103	=	0
92036		832	+	338	=	0
92037		98	+	971	=	0
92038		195	+	160	=	0
92039		222	+	490	=	0
92040		192	+	122	=	0
92041		338	+	636	=	0
92042		783	+	53	=	0
92043		297	+	907	=	0
92044		997	+	910	=	0
92045		95	+	641	=	0
92046		688	+	74	=	0
92047		385	+	658	=	0
92048		699	+	639	=	0
92049		470	+	887	=	0
92050		929	+	463	=	0
92051		28	+	861	=	0
92052		711	+	294	=	0
92053		125	+	902	=	0
92054		205	+	825	=	0
92055		3	+	406	=	0
92056		926	+	985	=	0
92057		522	+	305	=	0
92058		801	+	945	=	0
92059		181	+	83	=	0
92060		630	+	740	=	0
92061		396	+	64	=	0
92062		285	+	859	=	0
92063		164	+	269	=	0
92064		283	+	998	=	0
92065		719	+	78	=	0
92066		990	+	168	=	0
92067		102	+	178	=	0
92068		324	+	752	=	0
92069		677	+	700	=	0
92070		367	+	765	=	0
92071		454	+	507	=	0
92072		603	+	313	=	0
92073		816	+	668	=	0
92074		347	+	338	=	0
92075		992	+	414	=	0
92076		993	+	949	=	0
92077		73	+	358	=	0
92078		429	+	60	=	0
92079		905	+	285	=	0
92080		168	+	153	=	0
92081		260	+	215	=	0
92082		0	+	211	=	0
92083		540	+	972	=	0
92084		406	+	857	=	0
92085		745	+	580	=	0
92086		79	+	132	=	0
92087		238	+	919	=	0
92088		873	+	658	=	0
92089		292	+	860	=	0
92090		62	+	504	=	0
92091		643	+	891	=	0
92092		997	+	616	=	0
92093		542	+	75	=	0
92094		655	+	724	=	0
92095		350	+	56	=	0
92096		24	+	977	=	0
92097		970	+	384	=	0
92098		351	+	375	=	0
92099		182	+	77	=	0
92100		119	+	160	=	0
92101		97	+	664	=	0
92102		782	+	871	=	0
92103		483	+	452	=	0
92104		966	+	676	=	0
92105		103	+	688	=	0
92106		91	+	205	=	0
92107		437	+	721	=	0
92108		212	+	998	=	0
92109		691	+	832	=	0
92110		5	+	156	=	0
92111		245	+	615	=	0
92112		180	+	982	=	0
92113		507	+	42	=	0
92114		170	+	469	=	0
92115		330	+	76	=	0
92116		669	+	622	=	0
92117		581	+	367	=	0
92118		116	+	182	=	0
92119		14	+	360	=	0
92120		539	+	965	=	0
92121		175	+	490	=	0
92122		543	+	526	=	0
92123		910	+	330	=	0
92124		92	+	758	=	0
92125		793	+	379	=	0
92126		253	+	219	=	0
92127		494	+	443	=	0
92128		547	+	551	=	0
92129		838	+	174	=	0
92130		323	+	557	=	0
92131		218	+	465	=	0
92132		689	+	843	=	0
92133		822	+	705	=	0
92134		993	+	56	=	0
92135		46	+	885	=	0
92136		295	+	232	=	0
92137		519	+	201	=	0
92138		573	+	46	=	0
92139		455	+	357	=	0
92140		910	+	201	=	0
92141		127	+	230	=	0
92142		680	+	802	=	0
92143		391	+	539	=	0
92144		927	+	13	=	0
92145		243	+	666	=	0
92146		176	+	494	=	0
92147		237	+	28	=	0
92148		163	+	294	=	0
92149		523	+	526	=	0
92150		61	+	742	=	0
92151		259	+	482	=	0
92152		364	+	891	=	0
92153		452	+	357	=	0
92154		996	+	130	=	0
92155		231	+	122	=	0
92156		825	+	734	=	0
92157		285	+	567	=	0
92158		302	+	281	=	0
92159		698	+	814	=	0
92160		238	+	567	=	0
92161		547	+	472	=	0
92162		602	+	393	=	0
92163		708	+	157	=	0
92164		194	+	160	=	0
92165		701	+	510	=	0
92166		935	+	47	=	0
92167		494	+	286	=	0
92168		688	+	694	=	0
92169		72	+	326	=	0
92170		435	+	637	=	0
92171		254	+	929	=	0
92172		655	+	246	=	0
92173		940	+	104	=	0
92174		871	+	55	=	0
92175		870	+	166	=	0
92176		754	+	54	=	0
92177		653	+	838	=	0
92178		673	+	621	=	0
92179		414	+	300	=	0
92180		240	+	192	=	0
92181		147	+	937	=	0
92182		272	+	268	=	0
92183		517	+	187	=	0
92184		636	+	571	=	0
92185		786	+	540	=	0
92186		251	+	981	=	0
92187		4	+	66	=	0
92188		494	+	193	=	0
92189		539	+	383	=	0
92190		875	+	852	=	0
92191		756	+	402	=	0
92192		865	+	721	=	0
92193		473	+	918	=	0
92194		500	+	643	=	0
92195		531	+	49	=	0
92196		107	+	623	=	0
92197		733	+	383	=	0
92198		160	+	956	=	0
92199		27	+	520	=	0
92200		624	+	87	=	0
92201		314	+	31	=	0
92202		4	+	602	=	0
92203		890	+	733	=	0
92204		399	+	742	=	0
92205		842	+	86	=	0
92206		73	+	353	=	0
92207		131	+	386	=	0
92208		852	+	225	=	0
92209		536	+	622	=	0
92210		397	+	106	=	0
92211		163	+	748	=	0
92212		28	+	252	=	0
92213		107	+	328	=	0
92214		727	+	224	=	0
92215		181	+	533	=	0
92216		260	+	220	=	0
92217		689	+	432	=	0
92218		526	+	430	=	0
92219		247	+	882	=	0
92220		242	+	934	=	0
92221		922	+	420	=	0
92222		427	+	334	=	0
92223		3	+	590	=	0
92224		810	+	94	=	0
92225		376	+	768	=	0
92226		714	+	755	=	0
92227		647	+	189	=	0
92228		819	+	360	=	0
92229		998	+	781	=	0
92230		69	+	976	=	0
92231		765	+	762	=	0
92232		967	+	586	=	0
92233		718	+	437	=	0
92234		385	+	950	=	0
92235		339	+	377	=	0
92236		783	+	680	=	0
92237		393	+	729	=	0
92238		935	+	523	=	0
92239		4	+	774	=	0
92240		29	+	799	=	0
92241		844	+	235	=	0
92242		236	+	53	=	0
92243		174	+	380	=	0
92244		880	+	562	=	0
92245		677	+	116	=	0
92246		553	+	835	=	0
92247		26	+	887	=	0
92248		59	+	977	=	0
92249		58	+	343	=	0
92250		420	+	909	=	0
92251		359	+	371	=	0
92252		366	+	605	=	0
92253		954	+	652	=	0
92254		797	+	974	=	0
92255		463	+	610	=	0
92256		611	+	917	=	0
92257		865	+	199	=	0
92258		555	+	257	=	0
92259		168	+	10	=	0
92260		802	+	883	=	0
92261		728	+	775	=	0
92262		748	+	218	=	0
92263		141	+	108	=	0
92264		198	+	520	=	0
92265		371	+	279	=	0
92266		672	+	840	=	0
92267		426	+	390	=	0
92268		222	+	900	=	0
92269		306	+	431	=	0
92270		487	+	234	=	0
92271		403	+	754	=	0
92272		781	+	199	=	0
92273		377	+	740	=	0
92274		694	+	415	=	0
92275		214	+	517	=	0
92276		226	+	291	=	0
92277		48	+	28	=	0
92278		495	+	332	=	0
92279		212	+	305	=	0
92280		169	+	823	=	0
92281		171	+	203	=	0
92282		917	+	770	=	0
92283		357	+	484	=	0
92284		472	+	238	=	0
92285		3	+	905	=	0
92286		212	+	637	=	0
92287		9	+	846	=	0
92288		883	+	270	=	0
92289		163	+	698	=	0
92290		719	+	598	=	0
92291		591	+	23	=	0
92292		680	+	89	=	0
92293		540	+	517	=	0
92294		367	+	642	=	0
92295		41	+	806	=	0
92296		412	+	63	=	0
92297		746	+	909	=	0
92298		739	+	281	=	0
92299		126	+	147	=	0
92300		588	+	394	=	0
92301		140	+	978	=	0
92302		379	+	544	=	0
92303		160	+	670	=	0
92304		381	+	161	=	0
92305		552	+	585	=	0
92306		892	+	599	=	0
92307		739	+	398	=	0
92308		348	+	526	=	0
92309		492	+	712	=	0
92310		911	+	635	=	0
92311		52	+	156	=	0
92312		414	+	128	=	0
92313		926	+	555	=	0
92314		386	+	445	=	0
92315		871	+	325	=	0
92316		394	+	785	=	0
92317		358	+	923	=	0
92318		205	+	338	=	0
92319		664	+	763	=	0
92320		394	+	81	=	0
92321		414	+	441	=	0
92322		518	+	537	=	0
92323		27	+	428	=	0
92324		230	+	953	=	0
92325		665	+	615	=	0
92326		710	+	824	=	0
92327		900	+	649	=	0
92328		89	+	9	=	0
92329		393	+	599	=	0
92330		377	+	895	=	0
92331		728	+	176	=	0
92332		834	+	235	=	0
92333		839	+	538	=	0
92334		874	+	659	=	0
92335		721	+	411	=	0
92336		324	+	109	=	0
92337		936	+	138	=	0
92338		101	+	557	=	0
92339		518	+	879	=	0
92340		214	+	203	=	0
92341		434	+	897	=	0
92342		547	+	513	=	0
92343		169	+	494	=	0
92344		699	+	875	=	0
92345		371	+	96	=	0
92346		506	+	519	=	0
92347		687	+	310	=	0
92348		739	+	743	=	0
92349		617	+	528	=	0
92350		538	+	941	=	0
92351		764	+	280	=	0
92352		529	+	734	=	0
92353		611	+	917	=	0
92354		417	+	290	=	0
92355		204	+	505	=	0
92356		307	+	139	=	0
92357		183	+	989	=	0
92358		711	+	261	=	0
92359		835	+	884	=	0
92360		861	+	301	=	0
92361		322	+	934	=	0
92362		763	+	228	=	0
92363		974	+	86	=	0
92364		62	+	182	=	0
92365		500	+	893	=	0
92366		620	+	637	=	0
92367		616	+	552	=	0
92368		418	+	316	=	0
92369		713	+	80	=	0
92370		441	+	161	=	0
92371		238	+	201	=	0
92372		870	+	642	=	0
92373		145	+	229	=	0
92374		762	+	652	=	0
92375		339	+	457	=	0
92376		311	+	200	=	0
92377		864	+	601	=	0
92378		645	+	959	=	0
92379		436	+	775	=	0
92380		571	+	63	=	0
92381		71	+	234	=	0
92382		514	+	694	=	0
92383		333	+	93	=	0
92384		286	+	158	=	0
92385		361	+	532	=	0
92386		958	+	618	=	0
92387		235	+	151	=	0
92388		151	+	392	=	0
92389		95	+	712	=	0
92390		692	+	295	=	0
92391		816	+	839	=	0
92392		441	+	963	=	0
92393		852	+	648	=	0
92394		919	+	903	=	0
92395		154	+	403	=	0
92396		226	+	307	=	0
92397		530	+	213	=	0
92398		882	+	150	=	0
92399		828	+	517	=	0
92400		87	+	669	=	0
92401		683	+	242	=	0
92402		417	+	132	=	0
92403		203	+	219	=	0
92404		750	+	548	=	0
92405		585	+	438	=	0
92406		533	+	822	=	0
92407		258	+	333	=	0
92408		690	+	87	=	0
92409		223	+	997	=	0
92410		787	+	813	=	0
92411		135	+	673	=	0
92412		35	+	241	=	0
92413		85	+	96	=	0
92414		589	+	229	=	0
92415		244	+	354	=	0
92416		355	+	200	=	0
92417		656	+	544	=	0
92418		839	+	200	=	0
92419		614	+	949	=	0
92420		387	+	607	=	0
92421		479	+	471	=	0
92422		52	+	888	=	0
92423		425	+	226	=	0
92424		692	+	708	=	0
92425		687	+	631	=	0
92426		255	+	697	=	0
92427		11	+	273	=	0
92428		662	+	602	=	0
92429		25	+	745	=	0
92430		307	+	20	=	0
92431		885	+	883	=	0
92432		212	+	208	=	0
92433		31	+	840	=	0
92434		683	+	341	=	0
92435		333	+	637	=	0
92436		669	+	240	=	0
92437		490	+	939	=	0
92438		754	+	406	=	0
92439		934	+	24	=	0
92440		125	+	137	=	0
92441		807	+	599	=	0
92442		532	+	50	=	0
92443		414	+	571	=	0
92444		890	+	230	=	0
92445		181	+	858	=	0
92446		371	+	795	=	0
92447		983	+	64	=	0
92448		200	+	324	=	0
92449		872	+	361	=	0
92450		140	+	332	=	0
92451		687	+	27	=	0
92452		21	+	760	=	0
92453		337	+	338	=	0
92454		111	+	616	=	0
92455		633	+	142	=	0
92456		326	+	327	=	0
92457		916	+	83	=	0
92458		330	+	464	=	0
92459		369	+	687	=	0
92460		856	+	908	=	0
92461		697	+	194	=	0
92462		927	+	921	=	0
92463		235	+	73	=	0
92464		448	+	53	=	0
92465		556	+	706	=	0
92466		209	+	508	=	0
92467		165	+	79	=	0
92468		291	+	654	=	0
92469		821	+	229	=	0
92470		635	+	709	=	0
92471		528	+	284	=	0
92472		518	+	869	=	0
92473		432	+	332	=	0
92474		97	+	252	=	0
92475		59	+	422	=	0
92476		816	+	292	=	0
92477		493	+	112	=	0
92478		549	+	23	=	0
92479		960	+	69	=	0
92480		971	+	843	=	0
92481		2	+	5	=	0
92482		555	+	462	=	0
92483		950	+	201	=	0
92484		679	+	747	=	0
92485		516	+	2	=	0
92486		38	+	205	=	0
92487		557	+	298	=	0
92488		743	+	996	=	0
92489		10	+	658	=	0
92490		785	+	518	=	0
92491		669	+	790	=	0
92492		146	+	215	=	0
92493		338	+	574	=	0
92494		622	+	444	=	0
92495		711	+	894	=	0
92496		139	+	245	=	0
92497		442	+	289	=	0
92498		882	+	273	=	0
92499		386	+	785	=	0
92500		969	+	111	=	0
92501		80	+	650	=	0
92502		71	+	881	=	0
92503		583	+	784	=	0
92504		927	+	115	=	0
92505		458	+	742	=	0
92506		313	+	621	=	0
92507		469	+	792	=	0
92508		341	+	613	=	0
92509		8	+	835	=	0
92510		730	+	393	=	0
92511		663	+	372	=	0
92512		438	+	988	=	0
92513		420	+	118	=	0
92514		398	+	350	=	0
92515		513	+	136	=	0
92516		832	+	849	=	0
92517		481	+	766	=	0
92518		151	+	769	=	0
92519		399	+	790	=	0
92520		888	+	275	=	0
92521		57	+	326	=	0
92522		642	+	714	=	0
92523		733	+	109	=	0
92524		251	+	598	=	0
92525		893	+	287	=	0
92526		425	+	262	=	0
92527		224	+	541	=	0
92528		477	+	439	=	0
92529		257	+	420	=	0
92530		743	+	589	=	0
92531		532	+	844	=	0
92532		598	+	545	=	0
92533		229	+	4	=	0
92534		270	+	692	=	0
92535		723	+	44	=	0
92536		24	+	164	=	0
92537		934	+	988	=	0
92538		700	+	972	=	0
92539		125	+	635	=	0
92540		842	+	456	=	0
92541		395	+	386	=	0
92542		834	+	538	=	0
92543		962	+	354	=	0
92544		984	+	839	=	0
92545		120	+	955	=	0
92546		596	+	677	=	0
92547		106	+	878	=	0
92548		641	+	424	=	0
92549		614	+	86	=	0
92550		852	+	267	=	0
92551		741	+	562	=	0
92552		623	+	341	=	0
92553		761	+	670	=	0
92554		615	+	596	=	0
92555		539	+	252	=	0
92556		739	+	814	=	0
92557		457	+	884	=	0
92558		982	+	429	=	0
92559		606	+	51	=	0
92560		807	+	139	=	0
92561		418	+	315	=	0
92562		375	+	327	=	0
92563		291	+	727	=	0
92564		762	+	814	=	0
92565		4	+	866	=	0
92566		361	+	829	=	0
92567		29	+	737	=	0
92568		95	+	78	=	0
92569		755	+	150	=	0
92570		555	+	274	=	0
92571		961	+	518	=	0
92572		614	+	6	=	0
92573		871	+	205	=	0
92574		469	+	705	=	0
92575		347	+	16	=	0
92576		377	+	628	=	0
92577		942	+	924	=	0
92578		230	+	738	=	0
92579		608	+	326	=	0
92580		576	+	218	=	0
92581		613	+	34	=	0
92582		461	+	275	=	0
92583		90	+	711	=	0
92584		198	+	752	=	0
92585		211	+	730	=	0
92586		191	+	21	=	0
92587		143	+	747	=	0
92588		330	+	705	=	0
92589		974	+	765	=	0
92590		327	+	387	=	0
92591		537	+	618	=	0
92592		552	+	1	=	0
92593		492	+	806	=	0
92594		50	+	207	=	0
92595		200	+	58	=	0
92596		125	+	317	=	0
92597		363	+	37	=	0
92598		87	+	525	=	0
92599		124	+	614	=	0
92600		814	+	147	=	0
92601		201	+	620	=	0
92602		629	+	342	=	0
92603		459	+	161	=	0
92604		569	+	294	=	0
92605		109	+	653	=	0
92606		92	+	525	=	0
92607		225	+	207	=	0
92608		2	+	899	=	0
92609		412	+	49	=	0
92610		994	+	981	=	0
92611		979	+	293	=	0
92612		31	+	895	=	0
92613		325	+	530	=	0
92614		912	+	522	=	0
92615		259	+	716	=	0
