index		a[]	+	b[]	=	c[]
122512		778	+	98	=	876
122513		348	+	60	=	408
122514		331	+	611	=	942
122515		727	+	834	=	1561
122516		617	+	609	=	1226
122517		124	+	577	=	701
122518		509	+	577	=	1086
122519		939	+	437	=	1376
122520		586	+	180	=	766
122521		914	+	10	=	924
122522		768	+	756	=	1524
122523		722	+	644	=	1366
122524		509	+	535	=	1044
122525		828	+	822	=	1650
122526		114	+	706	=	820
122527		494	+	615	=	1109
122528		653	+	848	=	1501
122529		865	+	522	=	1387
122530		131	+	283	=	414
122531		29	+	926	=	955
122532		841	+	730	=	1571
122533		967	+	341	=	1308
122534		786	+	516	=	1302
122535		217	+	976	=	1193
122536		419	+	75	=	494
122537		251	+	243	=	494
122538		645	+	732	=	1377
122539		377	+	901	=	1278
122540		491	+	615	=	1106
122541		868	+	403	=	1271
122542		645	+	858	=	1503
122543		438	+	174	=	612
122544		76	+	882	=	958
122545		48	+	337	=	385
122546		888	+	197	=	1085
122547		446	+	703	=	1149
122548		838	+	586	=	1424
122549		454	+	501	=	955
122550		445	+	458	=	903
122551		636	+	940	=	1576
122552		899	+	747	=	1646
122553		722	+	826	=	1548
122554		811	+	962	=	1773
122555		430	+	857	=	1287
122556		227	+	353	=	580
122557		868	+	296	=	1164
122558		131	+	857	=	988
122559		470	+	176	=	646
122560		872	+	154	=	1026
122561		625	+	210	=	835
122562		145	+	288	=	433
122563		202	+	687	=	889
122564		385	+	416	=	801
122565		505	+	560	=	1065
122566		7	+	196	=	203
122567		173	+	55	=	228
122568		179	+	3	=	182
122569		559	+	110	=	669
122570		490	+	589	=	1079
122571		571	+	335	=	906
122572		668	+	853	=	1521
122573		405	+	731	=	1136
122574		995	+	392	=	1387
122575		648	+	806	=	1454
122576		215	+	325	=	540
122577		637	+	979	=	1616
122578		648	+	445	=	1093
122579		218	+	773	=	991
122580		307	+	493	=	800
122581		585	+	550	=	1135
122582		32	+	618	=	650
122583		34	+	427	=	461
122584		995	+	292	=	1287
122585		843	+	583	=	1426
122586		946	+	550	=	1496
122587		951	+	142	=	1093
122588		351	+	165	=	516
122589		597	+	77	=	674
122590		631	+	710	=	1341
122591		27	+	161	=	188
122592		169	+	397	=	566
122593		435	+	13	=	448
122594		643	+	420	=	1063
122595		109	+	377	=	486
122596		386	+	337	=	723
122597		932	+	871	=	1803
122598		280	+	27	=	307
122599		53	+	446	=	499
122600		971	+	470	=	1441
122601		965	+	333	=	1298
122602		179	+	572	=	751
122603		115	+	536	=	651
122604		468	+	438	=	906
122605		342	+	999	=	1341
122606		701	+	780	=	1481
122607		288	+	624	=	912
122608		152	+	82	=	234
122609		683	+	817	=	1500
122610		115	+	380	=	495
122611		115	+	362	=	477
122612		454	+	35	=	489
122613		405	+	219	=	624
122614		15	+	824	=	839
122615		293	+	418	=	711
122616		546	+	800	=	1346
122617		94	+	976	=	1070
122618		157	+	872	=	1029
122619		302	+	220	=	522
122620		563	+	771	=	1334
122621		384	+	759	=	1143
122622		70	+	130	=	200
122623		574	+	954	=	1528
122624		698	+	427	=	1125
122625		822	+	957	=	1779
122626		552	+	590	=	1142
122627		476	+	810	=	1286
122628		233	+	619	=	852
122629		865	+	194	=	1059
122630		4	+	432	=	436
122631		211	+	630	=	841
122632		354	+	418	=	772
122633		941	+	32	=	973
122634		119	+	458	=	577
122635		448	+	882	=	1330
122636		763	+	362	=	1125
122637		9	+	223	=	232
122638		874	+	311	=	1185
122639		421	+	433	=	854
122640		465	+	425	=	890
122641		603	+	835	=	1438
122642		178	+	569	=	747
122643		57	+	480	=	537
122644		329	+	763	=	1092
122645		490	+	388	=	878
122646		984	+	532	=	1516
122647		190	+	818	=	1008
122648		609	+	405	=	1014
122649		834	+	549	=	1383
122650		42	+	361	=	403
122651		881	+	658	=	1539
122652		621	+	587	=	1208
122653		283	+	317	=	600
122654		752	+	364	=	1116
122655		830	+	20	=	850
122656		459	+	940	=	1399
122657		626	+	682	=	1308
122658		952	+	862	=	1814
122659		185	+	885	=	1070
122660		168	+	777	=	945
122661		767	+	833	=	1600
122662		731	+	291	=	1022
122663		846	+	701	=	1547
122664		112	+	409	=	521
122665		573	+	943	=	1516
122666		870	+	637	=	1507
122667		394	+	132	=	526
122668		505	+	695	=	1200
122669		582	+	571	=	1153
122670		314	+	656	=	970
122671		728	+	659	=	1387
122672		344	+	242	=	586
122673		732	+	329	=	1061
122674		572	+	268	=	840
122675		349	+	215	=	564
122676		364	+	381	=	745
122677		728	+	321	=	1049
122678		221	+	974	=	1195
122679		652	+	913	=	1565
122680		318	+	325	=	643
122681		343	+	230	=	573
122682		51	+	599	=	650
122683		706	+	873	=	1579
122684		671	+	646	=	1317
122685		128	+	344	=	472
122686		670	+	44	=	714
122687		203	+	510	=	713
122688		602	+	782	=	1384
122689		840	+	442	=	1282
122690		772	+	148	=	920
122691		732	+	415	=	1147
122692		582	+	936	=	1518
122693		486	+	12	=	498
122694		166	+	797	=	963
122695		310	+	837	=	1147
122696		805	+	386	=	1191
122697		335	+	954	=	1289
122698		304	+	119	=	423
122699		930	+	663	=	1593
122700		263	+	199	=	462
122701		155	+	828	=	983
122702		901	+	407	=	1308
122703		39	+	645	=	684
122704		368	+	342	=	710
122705		718	+	516	=	1234
122706		953	+	349	=	1302
122707		910	+	573	=	1483
122708		373	+	441	=	814
122709		928	+	131	=	1059
122710		549	+	71	=	620
122711		687	+	841	=	1528
122712		731	+	463	=	1194
122713		54	+	796	=	850
122714		319	+	788	=	1107
122715		408	+	735	=	1143
122716		777	+	363	=	1140
122717		206	+	47	=	253
122718		127	+	418	=	545
122719		181	+	888	=	1069
122720		129	+	651	=	780
122721		607	+	647	=	1254
122722		91	+	744	=	835
122723		691	+	529	=	1220
122724		179	+	841	=	1020
122725		255	+	268	=	523
122726		92	+	61	=	153
122727		340	+	669	=	1009
122728		681	+	605	=	1286
122729		546	+	266	=	812
122730		750	+	527	=	1277
122731		878	+	769	=	1647
122732		292	+	713	=	1005
122733		906	+	393	=	1299
122734		668	+	236	=	904
122735		268	+	279	=	547
122736		494	+	76	=	570
122737		129	+	995	=	1124
122738		826	+	765	=	1591
122739		44	+	108	=	152
122740		558	+	184	=	742
122741		745	+	313	=	1058
122742		481	+	358	=	839
122743		223	+	122	=	345
122744		287	+	36	=	323
122745		941	+	942	=	1883
122746		526	+	511	=	1037
122747		772	+	662	=	1434
122748		313	+	538	=	851
122749		886	+	554	=	1440
122750		115	+	350	=	465
122751		637	+	538	=	1175
122752		191	+	394	=	585
122753		919	+	320	=	1239
122754		837	+	331	=	1168
122755		328	+	812	=	1140
122756		119	+	157	=	276
122757		688	+	288	=	976
122758		445	+	43	=	488
122759		751	+	910	=	1661
122760		605	+	547	=	1152
122761		679	+	998	=	1677
122762		79	+	173	=	252
122763		681	+	292	=	973
122764		160	+	462	=	622
122765		162	+	818	=	980
122766		262	+	968	=	1230
122767		247	+	137	=	384
122768		300	+	252	=	552
122769		150	+	214	=	364
122770		541	+	387	=	928
122771		903	+	363	=	1266
122772		198	+	393	=	591
122773		219	+	283	=	502
122774		375	+	987	=	1362
122775		36	+	194	=	230
122776		507	+	410	=	917
122777		206	+	212	=	418
122778		809	+	969	=	1778
122779		429	+	989	=	1418
122780		809	+	820	=	1629
122781		454	+	73	=	527
122782		939	+	857	=	1796
122783		826	+	461	=	1287
122784		788	+	475	=	1263
122785		616	+	101	=	717
122786		858	+	436	=	1294
122787		986	+	159	=	1145
122788		643	+	859	=	1502
122789		19	+	680	=	699
122790		9	+	319	=	328
122791		47	+	119	=	166
122792		288	+	235	=	523
122793		52	+	423	=	475
122794		619	+	146	=	765
122795		696	+	528	=	1224
122796		588	+	52	=	640
122797		867	+	271	=	1138
122798		947	+	274	=	1221
122799		422	+	412	=	834
122800		976	+	758	=	1734
122801		348	+	237	=	585
122802		140	+	703	=	843
122803		792	+	890	=	1682
122804		493	+	4	=	497
122805		543	+	1	=	544
122806		977	+	726	=	1703
122807		519	+	43	=	562
122808		830	+	339	=	1169
122809		824	+	534	=	1358
122810		382	+	977	=	1359
122811		626	+	668	=	1294
122812		176	+	7	=	183
122813		512	+	196	=	708
122814		821	+	802	=	1623
122815		620	+	40	=	660
122816		305	+	975	=	1280
122817		458	+	247	=	705
122818		315	+	739	=	1054
122819		161	+	387	=	548
122820		374	+	611	=	985
122821		327	+	597	=	924
122822		720	+	385	=	1105
122823		812	+	775	=	1587
122824		363	+	613	=	976
122825		907	+	355	=	1262
122826		243	+	989	=	1232
122827		828	+	851	=	1679
122828		911	+	941	=	1852
122829		350	+	0	=	350
122830		371	+	978	=	1349
122831		91	+	143	=	234
122832		101	+	867	=	968
122833		139	+	281	=	420
122834		974	+	585	=	1559
122835		398	+	698	=	1096
122836		260	+	873	=	1133
122837		452	+	116	=	568
122838		646	+	264	=	910
122839		215	+	340	=	555
122840		776	+	423	=	1199
122841		996	+	221	=	1217
122842		79	+	502	=	581
122843		302	+	268	=	570
122844		943	+	749	=	1692
122845		347	+	900	=	1247
122846		603	+	665	=	1268
122847		275	+	739	=	1014
122848		276	+	588	=	864
122849		822	+	396	=	1218
122850		287	+	305	=	592
122851		965	+	622	=	1587
122852		552	+	390	=	942
122853		845	+	110	=	955
122854		899	+	586	=	1485
122855		247	+	209	=	456
122856		308	+	473	=	781
122857		563	+	68	=	631
122858		509	+	94	=	603
122859		206	+	23	=	229
122860		849	+	736	=	1585
122861		553	+	942	=	1495
122862		798	+	752	=	1550
122863		701	+	290	=	991
122864		864	+	466	=	1330
122865		323	+	945	=	1268
122866		316	+	986	=	1302
122867		25	+	641	=	666
122868		698	+	169	=	867
122869		674	+	891	=	1565
122870		127	+	600	=	727
122871		52	+	605	=	657
122872		785	+	412	=	1197
122873		697	+	432	=	1129
122874		652	+	363	=	1015
122875		934	+	972	=	1906
122876		20	+	614	=	634
122877		328	+	544	=	872
122878		972	+	615	=	1587
122879		663	+	710	=	1373
122880		319	+	932	=	1251
122881		699	+	110	=	809
122882		470	+	277	=	747
122883		127	+	682	=	809
122884		801	+	91	=	892
122885		187	+	907	=	1094
122886		713	+	113	=	826
122887		471	+	666	=	1137
122888		453	+	760	=	1213
122889		492	+	913	=	1405
122890		595	+	701	=	1296
122891		269	+	187	=	456
122892		506	+	430	=	936
122893		806	+	880	=	1686
122894		877	+	421	=	1298
122895		316	+	126	=	442
122896		379	+	827	=	1206
122897		85	+	909	=	994
122898		53	+	545	=	598
122899		825	+	425	=	1250
122900		319	+	211	=	530
122901		945	+	438	=	1383
122902		778	+	654	=	1432
122903		39	+	743	=	782
122904		145	+	676	=	821
122905		358	+	711	=	1069
122906		931	+	525	=	1456
122907		692	+	884	=	1576
122908		937	+	480	=	1417
122909		205	+	568	=	773
122910		769	+	130	=	899
122911		41	+	418	=	459
122912		202	+	934	=	1136
122913		697	+	724	=	1421
122914		176	+	719	=	895
122915		526	+	230	=	756
122916		362	+	226	=	588
122917		819	+	828	=	1647
122918		946	+	79	=	1025
122919		452	+	708	=	1160
122920		813	+	264	=	1077
122921		783	+	626	=	1409
122922		988	+	739	=	1727
122923		841	+	335	=	1176
122924		834	+	629	=	1463
122925		52	+	983	=	1035
122926		639	+	424	=	1063
122927		616	+	610	=	1226
122928		300	+	374	=	674
122929		992	+	773	=	1765
122930		920	+	214	=	1134
122931		103	+	442	=	545
122932		859	+	471	=	1330
122933		226	+	21	=	247
122934		577	+	963	=	1540
122935		335	+	41	=	376
122936		529	+	966	=	1495
122937		262	+	754	=	1016
122938		134	+	38	=	172
122939		55	+	188	=	243
122940		69	+	149	=	218
122941		884	+	100	=	984
122942		216	+	76	=	292
122943		280	+	245	=	525
122944		75	+	443	=	518
122945		809	+	567	=	1376
122946		102	+	543	=	645
122947		354	+	315	=	669
122948		626	+	923	=	1549
122949		356	+	793	=	1149
122950		535	+	442	=	977
122951		6	+	45	=	51
122952		484	+	163	=	647
122953		371	+	560	=	931
122954		401	+	679	=	1080
122955		363	+	611	=	974
122956		170	+	23	=	193
122957		852	+	497	=	1349
122958		733	+	817	=	1550
122959		434	+	549	=	983
122960		742	+	612	=	1354
122961		228	+	986	=	1214
122962		808	+	633	=	1441
122963		777	+	394	=	1171
122964		831	+	734	=	1565
122965		19	+	753	=	772
122966		419	+	909	=	1328
122967		484	+	403	=	887
122968		224	+	882	=	1106
122969		766	+	106	=	872
122970		628	+	405	=	1033
122971		959	+	452	=	1411
122972		481	+	804	=	1285
122973		116	+	349	=	465
122974		387	+	701	=	1088
122975		405	+	962	=	1367
122976		172	+	690	=	862
122977		410	+	742	=	1152
122978		327	+	45	=	372
122979		28	+	599	=	627
122980		65	+	927	=	992
122981		31	+	107	=	138
122982		798	+	548	=	1346
122983		638	+	776	=	1414
122984		947	+	17	=	964
122985		880	+	985	=	1865
122986		88	+	449	=	537
122987		194	+	544	=	738
122988		1	+	987	=	988
122989		917	+	128	=	1045
122990		653	+	40	=	693
122991		681	+	370	=	1051
122992		126	+	428	=	554
122993		826	+	379	=	1205
122994		450	+	523	=	973
122995		921	+	139	=	1060
122996		969	+	702	=	1671
122997		519	+	897	=	1416
122998		280	+	798	=	1078
122999		878	+	581	=	1459
123000		670	+	408	=	1078
123001		688	+	926	=	1614
123002		861	+	906	=	1767
123003		884	+	629	=	1513
123004		315	+	709	=	1024
123005		269	+	906	=	1175
123006		738	+	635	=	1373
123007		750	+	646	=	1396
123008		180	+	219	=	399
123009		260	+	273	=	533
123010		11	+	906	=	917
123011		738	+	132	=	870
123012		71	+	900	=	971
123013		923	+	993	=	1916
123014		905	+	124	=	1029
123015		931	+	378	=	1309
123016		297	+	768	=	1065
123017		14	+	720	=	734
123018		227	+	57	=	284
123019		774	+	741	=	1515
123020		895	+	745	=	1640
123021		807	+	123	=	930
123022		817	+	382	=	1199
123023		957	+	878	=	1835
123024		798	+	862	=	1660
123025		504	+	400	=	904
123026		272	+	755	=	1027
123027		919	+	916	=	1835
123028		555	+	465	=	1020
123029		995	+	101	=	1096
123030		753	+	781	=	1534
123031		61	+	247	=	308
123032		619	+	449	=	1068
123033		923	+	526	=	1449
123034		970	+	509	=	1479
123035		767	+	54	=	821
123036		333	+	280	=	613
123037		632	+	515	=	1147
123038		339	+	896	=	1235
123039		341	+	66	=	407
123040		563	+	30	=	593
123041		199	+	568	=	767
123042		2	+	421	=	423
123043		366	+	809	=	1175
123044		653	+	820	=	1473
123045		31	+	755	=	786
123046		640	+	514	=	1154
123047		621	+	181	=	802
123048		782	+	442	=	1224
123049		326	+	34	=	360
123050		841	+	359	=	1200
123051		927	+	730	=	1657
123052		573	+	138	=	711
123053		466	+	418	=	884
123054		488	+	818	=	1306
123055		174	+	499	=	673
123056		181	+	802	=	983
123057		528	+	649	=	1177
123058		241	+	281	=	522
123059		609	+	581	=	1190
123060		21	+	958	=	979
123061		872	+	93	=	965
123062		117	+	627	=	744
123063		426	+	154	=	580
123064		280	+	452	=	732
123065		215	+	67	=	282
123066		402	+	31	=	433
123067		319	+	912	=	1231
123068		214	+	318	=	532
123069		572	+	1	=	573
123070		184	+	347	=	531
123071		817	+	607	=	1424
123072		242	+	435	=	677
123073		219	+	883	=	1102
123074		997	+	503	=	1500
123075		640	+	447	=	1087
123076		898	+	583	=	1481
123077		438	+	314	=	752
123078		705	+	679	=	1384
123079		524	+	128	=	652
123080		498	+	750	=	1248
123081		823	+	280	=	1103
123082		107	+	668	=	775
123083		630	+	655	=	1285
123084		905	+	157	=	1062
123085		990	+	30	=	1020
123086		82	+	636	=	718
123087		397	+	808	=	1205
123088		387	+	289	=	676
123089		849	+	575	=	1424
123090		13	+	741	=	754
123091		145	+	607	=	752
123092		181	+	502	=	683
123093		191	+	754	=	945
123094		196	+	254	=	450
123095		284	+	741	=	1025
123096		172	+	553	=	725
123097		996	+	627	=	1623
123098		757	+	207	=	964
123099		476	+	537	=	1013
123100		718	+	470	=	1188
123101		841	+	106	=	947
123102		576	+	468	=	1044
123103		898	+	500	=	1398
123104		447	+	899	=	1346
123105		233	+	627	=	860
123106		538	+	446	=	984
123107		438	+	940	=	1378
123108		582	+	931	=	1513
123109		141	+	509	=	650
123110		886	+	962	=	1848
123111		609	+	851	=	1460
123112		694	+	717	=	1411
123113		825	+	195	=	1020
123114		815	+	607	=	1422
123115		937	+	277	=	1214
123116		309	+	410	=	719
123117		556	+	126	=	682
123118		328	+	44	=	372
123119		73	+	229	=	302
123120		840	+	210	=	1050
123121		268	+	8	=	276
123122		324	+	88	=	412
123123		62	+	848	=	910
123124		469	+	31	=	500
123125		375	+	579	=	954
123126		270	+	432	=	702
123127		27	+	760	=	787
123128		735	+	505	=	1240
123129		779	+	368	=	1147
123130		19	+	85	=	104
123131		486	+	347	=	833
123132		758	+	536	=	1294
123133		343	+	656	=	999
123134		739	+	892	=	1631
123135		993	+	594	=	1587
123136		100	+	269	=	369
123137		928	+	55	=	983
123138		91	+	932	=	1023
123139		722	+	106	=	828
123140		330	+	530	=	860
123141		758	+	28	=	786
123142		118	+	323	=	441
123143		763	+	526	=	1289
123144		697	+	53	=	750
123145		804	+	898	=	1702
123146		607	+	417	=	1024
123147		58	+	203	=	261
123148		425	+	353	=	778
123149		491	+	258	=	749
123150		177	+	331	=	508
123151		498	+	338	=	836
123152		885	+	69	=	954
123153		967	+	399	=	1366
123154		63	+	729	=	792
123155		817	+	778	=	1595
123156		468	+	867	=	1335
123157		696	+	984	=	1680
123158		932	+	313	=	1245
123159		432	+	116	=	548
123160		258	+	906	=	1164
123161		459	+	601	=	1060
123162		788	+	634	=	1422
123163		750	+	213	=	963
123164		861	+	933	=	1794
123165		831	+	627	=	1458
123166		745	+	401	=	1146
123167		589	+	423	=	1012
123168		201	+	241	=	442
123169		216	+	807	=	1023
123170		200	+	256	=	456
123171		371	+	608	=	979
123172		612	+	355	=	967
123173		216	+	175	=	391
123174		185	+	106	=	291
123175		650	+	250	=	900
123176		523	+	784	=	1307
123177		80	+	125	=	205
123178		274	+	24	=	298
123179		585	+	729	=	1314
123180		435	+	827	=	1262
123181		739	+	58	=	797
123182		589	+	935	=	1524
123183		657	+	792	=	1449
123184		713	+	290	=	1003
123185		516	+	345	=	861
123186		733	+	848	=	1581
123187		176	+	20	=	196
123188		74	+	713	=	787
123189		347	+	929	=	1276
123190		157	+	199	=	356
123191		426	+	96	=	522
123192		411	+	510	=	921
123193		316	+	719	=	1035
123194		513	+	668	=	1181
123195		515	+	551	=	1066
123196		171	+	691	=	862
123197		672	+	377	=	1049
123198		819	+	325	=	1144
123199		790	+	837	=	1627
123200		900	+	896	=	1796
123201		322	+	676	=	998
123202		327	+	330	=	657
123203		113	+	959	=	1072
123204		822	+	302	=	1124
123205		667	+	406	=	1073
123206		560	+	807	=	1367
123207		158	+	502	=	660
123208		500	+	85	=	585
123209		358	+	229	=	587
123210		225	+	670	=	895
123211		956	+	464	=	1420
123212		445	+	591	=	1036
123213		629	+	311	=	940
123214		516	+	683	=	1199
123215		308	+	398	=	706
123216		900	+	378	=	1278
123217		330	+	296	=	626
123218		454	+	86	=	540
123219		829	+	47	=	876
123220		640	+	890	=	1530
123221		831	+	63	=	894
123222		841	+	476	=	1317
123223		17	+	836	=	853
123224		716	+	684	=	1400
123225		247	+	800	=	1047
123226		329	+	389	=	718
123227		949	+	698	=	1647
123228		984	+	996	=	1980
123229		154	+	884	=	1038
123230		32	+	679	=	711
123231		388	+	835	=	1223
123232		431	+	465	=	896
123233		853	+	532	=	1385
123234		554	+	219	=	773
123235		60	+	125	=	185
123236		199	+	884	=	1083
123237		807	+	258	=	1065
123238		489	+	3	=	492
123239		256	+	378	=	634
123240		876	+	52	=	928
123241		261	+	713	=	974
123242		18	+	746	=	764
123243		765	+	702	=	1467
123244		406	+	485	=	891
123245		335	+	952	=	1287
123246		686	+	12	=	698
123247		669	+	116	=	785
123248		638	+	756	=	1394
123249		978	+	314	=	1292
123250		267	+	161	=	428
123251		311	+	714	=	1025
123252		61	+	332	=	393
123253		108	+	649	=	757
123254		960	+	679	=	1639
123255		365	+	624	=	989
123256		380	+	645	=	1025
123257		530	+	774	=	1304
123258		452	+	149	=	601
123259		300	+	605	=	905
123260		445	+	344	=	789
123261		877	+	971	=	1848
123262		840	+	96	=	936
123263		488	+	34	=	522
123264		713	+	260	=	973
123265		569	+	401	=	970
123266		272	+	833	=	1105
123267		709	+	852	=	1561
123268		368	+	460	=	828
123269		21	+	722	=	743
123270		678	+	885	=	1563
123271		759	+	54	=	813
123272		516	+	326	=	842
123273		726	+	929	=	1655
123274		295	+	29	=	324
123275		451	+	285	=	736
123276		190	+	965	=	1155
123277		723	+	997	=	1720
123278		284	+	212	=	496
123279		571	+	987	=	1558
123280		504	+	160	=	664
123281		874	+	385	=	1259
123282		754	+	947	=	1701
123283		310	+	261	=	571
123284		921	+	129	=	1050
123285		914	+	799	=	1713
123286		875	+	728	=	1603
123287		14	+	364	=	378
123288		924	+	295	=	1219
123289		63	+	416	=	479
123290		715	+	378	=	1093
123291		737	+	840	=	1577
123292		81	+	685	=	766
123293		130	+	382	=	512
123294		83	+	823	=	906
123295		344	+	664	=	1008
123296		746	+	513	=	1259
123297		846	+	691	=	1537
123298		98	+	470	=	568
123299		403	+	339	=	742
123300		335	+	78	=	413
123301		4	+	567	=	571
123302		447	+	334	=	781
123303		171	+	163	=	334
123304		131	+	466	=	597
123305		839	+	613	=	1452
123306		847	+	909	=	1756
123307		606	+	508	=	1114
123308		981	+	408	=	1389
123309		201	+	614	=	815
123310		37	+	489	=	526
123311		159	+	202	=	361
123312		225	+	782	=	1007
123313		820	+	573	=	1393
123314		957	+	395	=	1352
123315		131	+	8	=	139
123316		884	+	448	=	1332
123317		978	+	9	=	987
123318		329	+	391	=	720
123319		125	+	809	=	934
123320		19	+	852	=	871
123321		126	+	423	=	549
123322		101	+	894	=	995
123323		739	+	587	=	1326
123324		804	+	285	=	1089
123325		280	+	709	=	989
123326		218	+	492	=	710
123327		831	+	647	=	1478
123328		147	+	304	=	451
