index		a[]	+	b[]	=	c[]
8712		985	+	669	=	1654
8713		708	+	426	=	1134
8714		32	+	775	=	807
8715		904	+	330	=	1234
8716		780	+	807	=	1587
8717		992	+	890	=	1882
8718		528	+	275	=	803
8719		409	+	798	=	1207
8720		731	+	282	=	1013
8721		730	+	335	=	1065
8722		6	+	764	=	770
8723		705	+	418	=	1123
8724		222	+	782	=	1004
8725		384	+	192	=	576
8726		682	+	677	=	1359
8727		609	+	800	=	1409
8728		287	+	379	=	666
8729		624	+	82	=	706
8730		378	+	425	=	803
8731		744	+	245	=	989
8732		373	+	228	=	601
8733		409	+	764	=	1173
8734		678	+	371	=	1049
8735		641	+	275	=	916
8736		508	+	151	=	659
8737		184	+	865	=	1049
8738		340	+	931	=	1271
8739		624	+	345	=	969
8740		483	+	999	=	1482
8741		780	+	721	=	1501
8742		20	+	216	=	236
8743		40	+	182	=	222
8744		677	+	658	=	1335
8745		107	+	223	=	330
8746		37	+	224	=	261
8747		568	+	378	=	946
8748		736	+	603	=	1339
8749		243	+	924	=	1167
8750		55	+	234	=	289
8751		170	+	845	=	1015
8752		289	+	401	=	690
8753		249	+	611	=	860
8754		502	+	797	=	1299
8755		290	+	758	=	1048
8756		118	+	918	=	1036
8757		61	+	996	=	1057
8758		453	+	550	=	1003
8759		5	+	277	=	282
8760		226	+	713	=	939
8761		955	+	713	=	1668
8762		609	+	870	=	1479
8763		479	+	681	=	1160
8764		741	+	205	=	946
8765		796	+	884	=	1680
8766		154	+	641	=	795
8767		236	+	283	=	519
8768		242	+	559	=	801
8769		228	+	623	=	851
8770		309	+	336	=	645
8771		272	+	217	=	489
8772		943	+	516	=	1459
8773		186	+	794	=	980
8774		613	+	47	=	660
8775		591	+	548	=	1139
8776		128	+	161	=	289
8777		746	+	785	=	1531
8778		893	+	80	=	973
8779		742	+	251	=	993
8780		148	+	481	=	629
8781		686	+	451	=	1137
8782		976	+	87	=	1063
8783		471	+	45	=	516
8784		814	+	331	=	1145
8785		737	+	780	=	1517
8786		849	+	548	=	1397
8787		297	+	962	=	1259
8788		662	+	944	=	1606
8789		195	+	491	=	686
8790		99	+	332	=	431
8791		278	+	979	=	1257
8792		693	+	25	=	718
8793		832	+	733	=	1565
8794		195	+	368	=	563
8795		12	+	238	=	250
8796		837	+	752	=	1589
8797		376	+	801	=	1177
8798		953	+	93	=	1046
8799		972	+	571	=	1543
8800		414	+	58	=	472
8801		168	+	794	=	962
8802		410	+	690	=	1100
8803		254	+	218	=	472
8804		562	+	228	=	790
8805		368	+	296	=	664
8806		713	+	357	=	1070
8807		474	+	234	=	708
8808		586	+	738	=	1324
8809		179	+	151	=	330
8810		857	+	502	=	1359
8811		713	+	707	=	1420
8812		271	+	281	=	552
8813		803	+	638	=	1441
8814		324	+	738	=	1062
8815		994	+	286	=	1280
8816		267	+	726	=	993
8817		994	+	441	=	1435
8818		552	+	274	=	826
8819		261	+	655	=	916
8820		820	+	797	=	1617
8821		138	+	711	=	849
8822		829	+	793	=	1622
8823		820	+	194	=	1014
8824		591	+	604	=	1195
8825		997	+	765	=	1762
8826		888	+	506	=	1394
8827		125	+	403	=	528
8828		803	+	437	=	1240
8829		286	+	570	=	856
8830		531	+	359	=	890
8831		722	+	292	=	1014
8832		946	+	727	=	1673
8833		230	+	865	=	1095
8834		570	+	371	=	941
8835		832	+	395	=	1227
8836		964	+	493	=	1457
8837		944	+	146	=	1090
8838		256	+	873	=	1129
8839		811	+	953	=	1764
8840		148	+	334	=	482
8841		878	+	137	=	1015
8842		104	+	731	=	835
8843		457	+	356	=	813
8844		673	+	763	=	1436
8845		153	+	501	=	654
8846		748	+	780	=	1528
8847		34	+	910	=	944
8848		686	+	93	=	779
8849		205	+	42	=	247
8850		498	+	78	=	576
8851		639	+	540	=	1179
8852		642	+	796	=	1438
8853		234	+	535	=	769
8854		537	+	317	=	854
8855		408	+	824	=	1232
8856		745	+	280	=	1025
8857		116	+	889	=	1005
8858		521	+	249	=	770
8859		916	+	744	=	1660
8860		937	+	908	=	1845
8861		44	+	935	=	979
8862		192	+	920	=	1112
8863		740	+	908	=	1648
8864		70	+	262	=	332
8865		790	+	12	=	802
8866		102	+	210	=	312
8867		584	+	412	=	996
8868		390	+	593	=	983
8869		609	+	416	=	1025
8870		258	+	171	=	429
8871		33	+	567	=	600
8872		293	+	972	=	1265
8873		929	+	247	=	1176
8874		658	+	925	=	1583
8875		566	+	725	=	1291
8876		307	+	232	=	539
8877		680	+	208	=	888
8878		279	+	652	=	931
8879		808	+	575	=	1383
8880		801	+	85	=	886
8881		169	+	415	=	584
8882		191	+	680	=	871
8883		965	+	9	=	974
8884		560	+	645	=	1205
8885		139	+	692	=	831
8886		201	+	974	=	1175
8887		736	+	391	=	1127
8888		58	+	807	=	865
8889		469	+	266	=	735
8890		308	+	415	=	723
8891		935	+	677	=	1612
8892		382	+	966	=	1348
8893		788	+	488	=	1276
8894		161	+	407	=	568
8895		668	+	573	=	1241
8896		704	+	280	=	984
8897		838	+	723	=	1561
8898		236	+	351	=	587
8899		774	+	549	=	1323
8900		695	+	656	=	1351
8901		979	+	331	=	1310
8902		655	+	516	=	1171
8903		261	+	254	=	515
8904		654	+	596	=	1250
8905		38	+	601	=	639
8906		463	+	862	=	1325
8907		480	+	959	=	1439
8908		811	+	215	=	1026
8909		944	+	544	=	1488
8910		798	+	642	=	1440
8911		378	+	856	=	1234
8912		187	+	976	=	1163
8913		838	+	777	=	1615
8914		751	+	184	=	935
8915		161	+	999	=	1160
8916		388	+	665	=	1053
8917		126	+	596	=	722
8918		180	+	382	=	562
8919		46	+	798	=	844
8920		818	+	785	=	1603
8921		950	+	206	=	1156
8922		619	+	203	=	822
8923		585	+	75	=	660
8924		666	+	258	=	924
8925		269	+	206	=	475
8926		45	+	68	=	113
8927		226	+	518	=	744
8928		82	+	476	=	558
8929		520	+	175	=	695
8930		750	+	859	=	1609
8931		744	+	7	=	751
8932		655	+	424	=	1079
8933		54	+	657	=	711
8934		768	+	947	=	1715
8935		461	+	878	=	1339
8936		173	+	998	=	1171
8937		60	+	168	=	228
8938		776	+	397	=	1173
8939		24	+	48	=	72
8940		603	+	16	=	619
8941		658	+	675	=	1333
8942		567	+	190	=	757
8943		658	+	177	=	835
8944		805	+	420	=	1225
8945		12	+	191	=	203
8946		450	+	847	=	1297
8947		530	+	901	=	1431
8948		560	+	790	=	1350
8949		850	+	977	=	1827
8950		219	+	844	=	1063
8951		34	+	333	=	367
8952		465	+	732	=	1197
8953		73	+	639	=	712
8954		670	+	197	=	867
8955		343	+	352	=	695
8956		934	+	816	=	1750
8957		856	+	448	=	1304
8958		764	+	536	=	1300
8959		52	+	360	=	412
8960		123	+	930	=	1053
8961		291	+	623	=	914
8962		107	+	644	=	751
8963		224	+	529	=	753
8964		127	+	795	=	922
8965		915	+	852	=	1767
8966		532	+	728	=	1260
8967		219	+	917	=	1136
8968		252	+	891	=	1143
8969		700	+	835	=	1535
8970		772	+	74	=	846
8971		173	+	906	=	1079
8972		555	+	395	=	950
8973		149	+	619	=	768
8974		4	+	889	=	893
8975		480	+	346	=	826
8976		693	+	692	=	1385
8977		108	+	873	=	981
8978		409	+	772	=	1181
8979		225	+	187	=	412
8980		891	+	342	=	1233
8981		888	+	714	=	1602
8982		444	+	512	=	956
8983		706	+	365	=	1071
8984		519	+	250	=	769
8985		733	+	108	=	841
8986		59	+	597	=	656
8987		379	+	846	=	1225
8988		249	+	593	=	842
8989		835	+	654	=	1489
8990		926	+	57	=	983
8991		404	+	865	=	1269
8992		59	+	106	=	165
8993		295	+	939	=	1234
8994		852	+	5	=	857
8995		93	+	83	=	176
8996		349	+	512	=	861
8997		793	+	756	=	1549
8998		963	+	667	=	1630
8999		270	+	165	=	435
9000		834	+	297	=	1131
9001		44	+	339	=	383
9002		475	+	286	=	761
9003		983	+	524	=	1507
9004		385	+	425	=	810
9005		593	+	312	=	905
9006		372	+	642	=	1014
9007		522	+	324	=	846
9008		581	+	677	=	1258
9009		693	+	655	=	1348
9010		899	+	679	=	1578
9011		84	+	945	=	1029
9012		45	+	24	=	69
9013		894	+	304	=	1198
9014		833	+	922	=	1755
9015		224	+	716	=	940
9016		653	+	90	=	743
9017		746	+	774	=	1520
9018		4	+	220	=	224
9019		708	+	741	=	1449
9020		219	+	83	=	302
9021		576	+	185	=	761
9022		220	+	265	=	485
9023		153	+	115	=	268
9024		43	+	84	=	127
9025		757	+	684	=	1441
9026		215	+	619	=	834
9027		847	+	181	=	1028
9028		715	+	471	=	1186
9029		536	+	519	=	1055
9030		766	+	261	=	1027
9031		199	+	636	=	835
9032		783	+	394	=	1177
9033		798	+	262	=	1060
9034		61	+	272	=	333
9035		431	+	279	=	710
9036		895	+	97	=	992
9037		319	+	0	=	319
9038		319	+	273	=	592
9039		850	+	614	=	1464
9040		44	+	417	=	461
9041		951	+	754	=	1705
9042		272	+	440	=	712
9043		493	+	415	=	908
9044		607	+	389	=	996
9045		142	+	393	=	535
9046		745	+	459	=	1204
9047		363	+	757	=	1120
9048		922	+	620	=	1542
9049		704	+	947	=	1651
9050		104	+	801	=	905
9051		962	+	139	=	1101
9052		908	+	472	=	1380
9053		598	+	783	=	1381
9054		253	+	872	=	1125
9055		323	+	645	=	968
9056		841	+	97	=	938
9057		51	+	961	=	1012
9058		742	+	783	=	1525
9059		62	+	488	=	550
9060		696	+	185	=	881
9061		144	+	751	=	895
9062		724	+	316	=	1040
9063		740	+	125	=	865
9064		348	+	510	=	858
9065		49	+	110	=	159
9066		323	+	192	=	515
9067		572	+	466	=	1038
9068		108	+	19	=	127
9069		270	+	389	=	659
9070		110	+	990	=	1100
9071		679	+	712	=	1391
9072		275	+	30	=	305
9073		682	+	232	=	914
9074		801	+	544	=	1345
9075		755	+	454	=	1209
9076		8	+	139	=	147
9077		55	+	479	=	534
9078		925	+	426	=	1351
9079		51	+	5	=	56
9080		998	+	56	=	1054
9081		424	+	325	=	749
9082		111	+	620	=	731
9083		925	+	458	=	1383
9084		461	+	792	=	1253
9085		269	+	274	=	543
9086		713	+	44	=	757
9087		251	+	303	=	554
9088		839	+	456	=	1295
9089		939	+	561	=	1500
9090		128	+	410	=	538
9091		235	+	819	=	1054
9092		453	+	13	=	466
9093		698	+	603	=	1301
9094		541	+	99	=	640
9095		711	+	877	=	1588
9096		624	+	819	=	1443
9097		269	+	2	=	271
9098		132	+	54	=	186
9099		382	+	693	=	1075
9100		56	+	415	=	471
9101		542	+	726	=	1268
9102		392	+	314	=	706
9103		537	+	123	=	660
9104		848	+	559	=	1407
9105		303	+	308	=	611
9106		372	+	94	=	466
9107		326	+	301	=	627
9108		296	+	364	=	660
9109		441	+	441	=	882
9110		499	+	207	=	706
9111		65	+	901	=	966
9112		169	+	535	=	704
9113		801	+	683	=	1484
9114		90	+	182	=	272
9115		462	+	33	=	495
9116		637	+	457	=	1094
9117		110	+	633	=	743
9118		209	+	263	=	472
9119		960	+	90	=	1050
9120		37	+	393	=	430
9121		29	+	127	=	156
9122		685	+	795	=	1480
9123		245	+	70	=	315
9124		688	+	235	=	923
9125		429	+	915	=	1344
9126		1	+	415	=	416
9127		615	+	222	=	837
9128		859	+	347	=	1206
9129		547	+	674	=	1221
9130		584	+	251	=	835
9131		917	+	488	=	1405
9132		763	+	126	=	889
9133		543	+	948	=	1491
9134		197	+	452	=	649
9135		640	+	805	=	1445
9136		725	+	657	=	1382
9137		149	+	811	=	960
9138		723	+	810	=	1533
9139		207	+	276	=	483
9140		671	+	231	=	902
9141		189	+	776	=	965
9142		445	+	106	=	551
9143		795	+	198	=	993
9144		340	+	808	=	1148
9145		347	+	950	=	1297
9146		23	+	765	=	788
9147		124	+	816	=	940
9148		116	+	269	=	385
9149		256	+	453	=	709
9150		659	+	160	=	819
9151		90	+	621	=	711
9152		353	+	221	=	574
9153		543	+	680	=	1223
9154		110	+	618	=	728
9155		820	+	289	=	1109
9156		563	+	211	=	774
9157		953	+	376	=	1329
9158		272	+	993	=	1265
9159		269	+	871	=	1140
9160		381	+	805	=	1186
9161		586	+	247	=	833
9162		784	+	790	=	1574
9163		154	+	227	=	381
9164		30	+	374	=	404
9165		137	+	69	=	206
9166		405	+	228	=	633
9167		517	+	568	=	1085
9168		713	+	598	=	1311
9169		636	+	191	=	827
9170		741	+	564	=	1305
9171		853	+	156	=	1009
9172		413	+	829	=	1242
9173		338	+	130	=	468
9174		890	+	276	=	1166
9175		555	+	799	=	1354
9176		334	+	707	=	1041
9177		727	+	669	=	1396
9178		512	+	107	=	619
9179		775	+	376	=	1151
9180		426	+	875	=	1301
9181		459	+	477	=	936
9182		441	+	983	=	1424
9183		361	+	896	=	1257
9184		21	+	171	=	192
9185		395	+	862	=	1257
9186		482	+	176	=	658
9187		305	+	909	=	1214
9188		317	+	221	=	538
9189		734	+	288	=	1022
9190		675	+	178	=	853
9191		639	+	920	=	1559
9192		439	+	985	=	1424
9193		242	+	687	=	929
9194		58	+	63	=	121
9195		915	+	671	=	1586
9196		576	+	538	=	1114
9197		733	+	259	=	992
9198		48	+	314	=	362
9199		151	+	836	=	987
9200		541	+	500	=	1041
9201		564	+	46	=	610
9202		699	+	77	=	776
9203		568	+	28	=	596
9204		491	+	92	=	583
9205		80	+	233	=	313
9206		811	+	484	=	1295
9207		969	+	224	=	1193
9208		55	+	520	=	575
9209		451	+	535	=	986
9210		541	+	24	=	565
9211		199	+	432	=	631
9212		944	+	307	=	1251
9213		855	+	528	=	1383
9214		474	+	597	=	1071
9215		414	+	299	=	713
9216		192	+	555	=	747
9217		272	+	928	=	1200
9218		497	+	148	=	645
9219		194	+	208	=	402
9220		807	+	626	=	1433
9221		389	+	109	=	498
9222		145	+	697	=	842
9223		615	+	81	=	696
9224		896	+	64	=	960
9225		451	+	117	=	568
9226		48	+	614	=	662
9227		410	+	963	=	1373
9228		273	+	303	=	576
9229		194	+	533	=	727
9230		7	+	767	=	774
9231		838	+	415	=	1253
9232		247	+	173	=	420
9233		886	+	58	=	944
9234		948	+	988	=	1936
9235		736	+	595	=	1331
9236		952	+	342	=	1294
9237		455	+	964	=	1419
9238		566	+	882	=	1448
9239		347	+	146	=	493
9240		792	+	80	=	872
9241		417	+	95	=	512
9242		940	+	714	=	1654
9243		29	+	784	=	813
9244		965	+	749	=	1714
9245		197	+	353	=	550
9246		367	+	16	=	383
9247		504	+	63	=	567
9248		866	+	605	=	1471
9249		86	+	54	=	140
9250		931	+	294	=	1225
9251		369	+	85	=	454
9252		39	+	705	=	744
9253		381	+	143	=	524
9254		698	+	126	=	824
9255		628	+	451	=	1079
9256		464	+	369	=	833
9257		70	+	270	=	340
9258		313	+	532	=	845
9259		463	+	95	=	558
9260		306	+	47	=	353
9261		160	+	595	=	755
9262		81	+	794	=	875
9263		490	+	267	=	757
9264		561	+	737	=	1298
9265		633	+	595	=	1228
9266		528	+	249	=	777
9267		198	+	252	=	450
9268		229	+	283	=	512
9269		351	+	356	=	707
9270		901	+	774	=	1675
9271		83	+	316	=	399
9272		983	+	138	=	1121
9273		904	+	506	=	1410
9274		463	+	763	=	1226
9275		280	+	616	=	896
9276		401	+	234	=	635
9277		156	+	773	=	929
9278		575	+	106	=	681
9279		271	+	803	=	1074
9280		964	+	401	=	1365
9281		830	+	961	=	1791
9282		785	+	830	=	1615
9283		790	+	121	=	911
9284		871	+	818	=	1689
9285		326	+	844	=	1170
9286		39	+	194	=	233
9287		31	+	973	=	1004
9288		775	+	540	=	1315
9289		34	+	267	=	301
9290		726	+	127	=	853
9291		280	+	979	=	1259
9292		777	+	992	=	1769
9293		264	+	694	=	958
9294		383	+	451	=	834
9295		476	+	895	=	1371
9296		58	+	998	=	1056
9297		757	+	567	=	1324
9298		23	+	500	=	523
9299		105	+	468	=	573
9300		136	+	465	=	601
9301		577	+	751	=	1328
9302		943	+	545	=	1488
9303		952	+	406	=	1358
9304		150	+	62	=	212
9305		577	+	82	=	659
9306		173	+	370	=	543
9307		120	+	801	=	921
9308		780	+	177	=	957
9309		180	+	766	=	946
9310		937	+	115	=	1052
9311		435	+	519	=	954
9312		716	+	640	=	1356
9313		342	+	591	=	933
9314		834	+	516	=	1350
9315		335	+	214	=	549
9316		79	+	246	=	325
9317		689	+	518	=	1207
9318		718	+	244	=	962
9319		790	+	511	=	1301
9320		542	+	905	=	1447
9321		967	+	845	=	1812
9322		613	+	257	=	870
9323		919	+	376	=	1295
9324		408	+	748	=	1156
9325		912	+	997	=	1909
9326		711	+	410	=	1121
9327		171	+	795	=	966
9328		931	+	310	=	1241
9329		290	+	344	=	634
9330		473	+	694	=	1167
9331		529	+	333	=	862
9332		875	+	362	=	1237
9333		788	+	415	=	1203
9334		437	+	730	=	1167
9335		882	+	168	=	1050
9336		733	+	605	=	1338
9337		947	+	750	=	1697
9338		822	+	351	=	1173
9339		29	+	753	=	782
9340		247	+	610	=	857
9341		709	+	691	=	1400
9342		144	+	673	=	817
9343		637	+	827	=	1464
9344		276	+	169	=	445
9345		384	+	434	=	818
9346		774	+	801	=	1575
9347		966	+	410	=	1376
9348		517	+	116	=	633
9349		84	+	84	=	168
9350		905	+	236	=	1141
9351		259	+	9	=	268
9352		627	+	641	=	1268
9353		805	+	123	=	928
9354		616	+	466	=	1082
9355		123	+	893	=	1016
9356		767	+	771	=	1538
9357		434	+	288	=	722
9358		947	+	496	=	1443
9359		943	+	471	=	1414
9360		986	+	480	=	1466
9361		185	+	605	=	790
9362		767	+	934	=	1701
9363		854	+	318	=	1172
9364		957	+	756	=	1713
9365		793	+	995	=	1788
9366		973	+	249	=	1222
9367		650	+	42	=	692
9368		18	+	365	=	383
9369		910	+	822	=	1732
9370		243	+	674	=	917
9371		408	+	42	=	450
9372		329	+	182	=	511
9373		728	+	756	=	1484
9374		33	+	262	=	295
9375		899	+	496	=	1395
9376		644	+	452	=	1096
9377		332	+	897	=	1229
9378		453	+	212	=	665
9379		562	+	376	=	938
9380		195	+	172	=	367
9381		977	+	150	=	1127
9382		152	+	282	=	434
9383		405	+	564	=	969
9384		512	+	539	=	1051
9385		404	+	69	=	473
9386		758	+	376	=	1134
9387		948	+	826	=	1774
9388		108	+	435	=	543
9389		542	+	967	=	1509
9390		354	+	147	=	501
9391		705	+	884	=	1589
9392		953	+	397	=	1350
9393		241	+	951	=	1192
9394		872	+	244	=	1116
9395		153	+	815	=	968
9396		118	+	122	=	240
9397		246	+	220	=	466
9398		297	+	871	=	1168
9399		646	+	781	=	1427
9400		911	+	328	=	1239
9401		746	+	690	=	1436
9402		419	+	924	=	1343
9403		40	+	388	=	428
9404		938	+	228	=	1166
9405		372	+	321	=	693
9406		830	+	281	=	1111
9407		559	+	372	=	931
9408		738	+	570	=	1308
9409		176	+	5	=	181
9410		32	+	429	=	461
9411		619	+	389	=	1008
9412		968	+	542	=	1510
9413		983	+	637	=	1620
9414		161	+	575	=	736
9415		581	+	887	=	1468
9416		61	+	543	=	604
9417		469	+	804	=	1273
9418		984	+	997	=	1981
9419		371	+	784	=	1155
9420		1	+	430	=	431
9421		26	+	587	=	613
9422		348	+	654	=	1002
9423		287	+	609	=	896
9424		407	+	331	=	738
9425		642	+	596	=	1238
9426		444	+	960	=	1404
9427		345	+	529	=	874
9428		639	+	9	=	648
9429		421	+	968	=	1389
9430		768	+	746	=	1514
9431		416	+	288	=	704
9432		467	+	629	=	1096
9433		119	+	667	=	786
9434		950	+	532	=	1482
9435		557	+	589	=	1146
9436		834	+	859	=	1693
9437		393	+	363	=	756
9438		606	+	978	=	1584
9439		641	+	458	=	1099
9440		24	+	986	=	1010
9441		526	+	629	=	1155
9442		357	+	517	=	874
9443		713	+	651	=	1364
9444		612	+	507	=	1119
9445		335	+	615	=	950
9446		182	+	226	=	408
9447		753	+	74	=	827
9448		752	+	213	=	965
9449		87	+	831	=	918
9450		548	+	488	=	1036
9451		679	+	293	=	972
9452		397	+	899	=	1296
9453		368	+	314	=	682
9454		194	+	990	=	1184
9455		603	+	534	=	1137
9456		541	+	940	=	1481
9457		188	+	838	=	1026
9458		987	+	571	=	1558
9459		734	+	82	=	816
9460		718	+	891	=	1609
9461		509	+	273	=	782
9462		666	+	412	=	1078
9463		888	+	84	=	972
9464		126	+	21	=	147
9465		774	+	448	=	1222
9466		52	+	82	=	134
9467		975	+	367	=	1342
9468		698	+	646	=	1344
9469		695	+	705	=	1400
9470		49	+	217	=	266
9471		15	+	367	=	382
9472		189	+	780	=	969
9473		373	+	561	=	934
9474		590	+	619	=	1209
9475		109	+	672	=	781
9476		215	+	425	=	640
9477		111	+	6	=	117
9478		454	+	195	=	649
9479		507	+	837	=	1344
9480		683	+	957	=	1640
9481		963	+	502	=	1465
9482		396	+	90	=	486
9483		616	+	499	=	1115
9484		168	+	299	=	467
9485		127	+	167	=	294
9486		539	+	445	=	984
9487		484	+	4	=	488
9488		161	+	727	=	888
9489		64	+	660	=	724
9490		390	+	412	=	802
9491		240	+	180	=	420
9492		406	+	551	=	957
9493		550	+	478	=	1028
9494		48	+	20	=	68
9495		300	+	839	=	1139
9496		640	+	335	=	975
9497		142	+	809	=	951
9498		325	+	543	=	868
9499		695	+	57	=	752
9500		56	+	234	=	290
9501		263	+	91	=	354
9502		535	+	479	=	1014
9503		707	+	868	=	1575
9504		465	+	416	=	881
9505		93	+	673	=	766
9506		579	+	31	=	610
9507		918	+	118	=	1036
9508		786	+	578	=	1364
9509		313	+	650	=	963
9510		225	+	826	=	1051
9511		578	+	273	=	851
9512		101	+	104	=	205
9513		183	+	785	=	968
9514		783	+	729	=	1512
9515		238	+	393	=	631
9516		267	+	468	=	735
9517		247	+	543	=	790
9518		647	+	457	=	1104
9519		611	+	673	=	1284
9520		997	+	349	=	1346
9521		837	+	895	=	1732
9522		620	+	507	=	1127
9523		168	+	447	=	615
9524		900	+	461	=	1361
9525		433	+	616	=	1049
9526		193	+	107	=	300
9527		350	+	75	=	425
9528		218	+	91	=	309
9529		735	+	678	=	1413
9530		986	+	729	=	1715
9531		964	+	307	=	1271
9532		286	+	425	=	711
9533		0	+	114	=	114
9534		985	+	931	=	1916
9535		52	+	810	=	862
9536		5	+	974	=	979
9537		447	+	757	=	1204
9538		250	+	433	=	683
9539		868	+	573	=	1441
9540		716	+	326	=	1042
9541		789	+	233	=	1022
9542		200	+	847	=	1047
9543		551	+	93	=	644
9544		334	+	61	=	395
9545		221	+	569	=	790
9546		886	+	879	=	1765
9547		521	+	352	=	873
9548		28	+	168	=	196
9549		289	+	763	=	1052
9550		166	+	84	=	250
9551		47	+	887	=	934
9552		856	+	844	=	1700
9553		155	+	989	=	1144
9554		101	+	192	=	293
9555		668	+	353	=	1021
9556		249	+	941	=	1190
9557		733	+	29	=	762
9558		461	+	592	=	1053
9559		45	+	927	=	972
9560		379	+	657	=	1036
9561		681	+	136	=	817
9562		402	+	74	=	476
9563		950	+	990	=	1940
9564		684	+	634	=	1318
9565		658	+	748	=	1406
9566		6	+	53	=	59
9567		74	+	192	=	266
9568		807	+	919	=	1726
9569		274	+	686	=	960
9570		917	+	889	=	1806
9571		72	+	163	=	235
9572		477	+	947	=	1424
9573		1	+	61	=	62
9574		929	+	603	=	1532
9575		392	+	625	=	1017
9576		399	+	389	=	788
9577		164	+	588	=	752
9578		495	+	467	=	962
9579		522	+	670	=	1192
9580		173	+	702	=	875
9581		963	+	692	=	1655
9582		361	+	766	=	1127
9583		8	+	534	=	542
9584		699	+	334	=	1033
9585		354	+	776	=	1130
9586		570	+	188	=	758
9587		46	+	756	=	802
9588		654	+	160	=	814
9589		106	+	751	=	857
9590		828	+	474	=	1302
9591		313	+	683	=	996
9592		563	+	249	=	812
9593		797	+	806	=	1603
9594		789	+	697	=	1486
9595		670	+	289	=	959
9596		160	+	893	=	1053
9597		373	+	819	=	1192
9598		54	+	710	=	764
9599		646	+	399	=	1045
9600		25	+	98	=	123
9601		566	+	251	=	817
9602		275	+	544	=	819
9603		256	+	938	=	1194
9604		693	+	803	=	1496
9605		335	+	589	=	924
9606		350	+	285	=	635
9607		455	+	581	=	1036
9608		391	+	30	=	421
9609		484	+	964	=	1448
9610		252	+	733	=	985
9611		216	+	957	=	1173
9612		37	+	831	=	868
9613		599	+	649	=	1248
9614		646	+	325	=	971
9615		22	+	956	=	978
9616		100	+	858	=	958
9617		851	+	703	=	1554
9618		914	+	134	=	1048
9619		758	+	895	=	1653
9620		394	+	973	=	1367
9621		56	+	662	=	718
9622		423	+	676	=	1099
9623		163	+	248	=	411
9624		290	+	4	=	294
9625		442	+	536	=	978
9626		748	+	263	=	1011
9627		986	+	772	=	1758
9628		244	+	619	=	863
9629		666	+	70	=	736
9630		201	+	149	=	350
9631		23	+	893	=	916
9632		659	+	439	=	1098
9633		467	+	324	=	791
9634		405	+	693	=	1098
9635		534	+	329	=	863
9636		141	+	405	=	546
9637		486	+	121	=	607
9638		479	+	774	=	1253
9639		707	+	826	=	1533
9640		790	+	778	=	1568
9641		734	+	897	=	1631
9642		716	+	70	=	786
9643		427	+	741	=	1168
9644		109	+	161	=	270
9645		372	+	35	=	407
9646		287	+	203	=	490
9647		537	+	579	=	1116
9648		21	+	73	=	94
9649		213	+	370	=	583
9650		636	+	750	=	1386
9651		802	+	858	=	1660
9652		437	+	780	=	1217
9653		311	+	488	=	799
9654		221	+	731	=	952
9655		521	+	140	=	661
9656		1	+	905	=	906
9657		432	+	486	=	918
9658		262	+	123	=	385
9659		684	+	391	=	1075
9660		311	+	74	=	385
9661		136	+	94	=	230
9662		672	+	770	=	1442
9663		845	+	828	=	1673
9664		859	+	327	=	1186
9665		969	+	930	=	1899
9666		233	+	785	=	1018
9667		170	+	617	=	787
9668		908	+	649	=	1557
9669		70	+	114	=	184
9670		786	+	492	=	1278
9671		501	+	535	=	1036
9672		692	+	808	=	1500
9673		153	+	41	=	194
9674		528	+	485	=	1013
9675		596	+	396	=	992
9676		956	+	382	=	1338
9677		379	+	632	=	1011
9678		164	+	687	=	851
9679		386	+	210	=	596
9680		501	+	713	=	1214
9681		624	+	458	=	1082
9682		91	+	141	=	232
9683		636	+	886	=	1522
9684		832	+	205	=	1037
9685		608	+	647	=	1255
9686		350	+	793	=	1143
9687		165	+	33	=	198
9688		983	+	320	=	1303
9689		128	+	433	=	561
9690		163	+	477	=	640
9691		163	+	715	=	878
9692		426	+	980	=	1406
9693		839	+	866	=	1705
9694		770	+	285	=	1055
9695		832	+	203	=	1035
9696		627	+	921	=	1548
9697		913	+	475	=	1388
